tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568852176799277057,positive,1.0,,,Southwest,,MehtaGoesMeta,,0,"Thank you for your help, Shannon! Great customer service, @SouthwestAir.",,2015-02-20 11:18:22 -0800,"Astoria, New York",Eastern Time (US & Canada)
568850531642253312,negative,0.6459,Late Flight,0.6459,Southwest,,pnutbuttrnjille,,0,"@SouthwestAir 2 1/2 hours Late Flight, but I made it to sf! Maybe you can help me get on an earlier flight on Sunday :)",,2015-02-20 11:11:50 -0800,"san diego, CA",
568850515309826048,negative,1.0,Flight Attendant Complaints,1.0,Southwest,,LRC110979,,0,@SouthwestAir again another ride SW employee that printed out boarding passes. Deficiency in training obviously,"[41.93015938, -72.68522399]",2015-02-20 11:11:46 -0800,"Rochester Hills, MI",Eastern Time (US & Canada)
568849994167529472,positive,1.0,,,Southwest,,billyontherun,,0,@SouthwestAir Thanks Lindsey &amp; the Southwest twitter team for great service &amp; a speedy resolution #LuvAgent #swa,,2015-02-20 11:09:41 -0800,,Eastern Time (US & Canada)
568849739346608128,negative,1.0,Late Flight,0.6364,Southwest,,Mackenzie_RT,,0,@SouthwestAir Apparently mechanics had to be flown in to fix some planes...not the most assuring sign,,2015-02-20 11:08:41 -0800,SF by way of NY and UNC. ,Quito
568849058523033601,positive,0.7025,,,Southwest,,lichelle75,,0,@SouthwestAir  Please Help. We really want to fly with you. #guessweflyingdelta,,2015-02-20 11:05:58 -0800,,
568848795733069824,neutral,0.6733,,,Southwest,,hwalsh22,,0,@SouthwestAir how oh how do we get tickets! ?!,,2015-02-20 11:04:56 -0800,"Beaverton, OR",
568848068977799168,neutral,0.6925,,,Southwest,,TravelLeaders_,,0,"@SouthwestAir now accepting #Apple's Passbook app for boarding passes. App works on #iPhone &amp; #iPodTouch, not #iPad. http://t.co/XxSaomBdGS",,2015-02-20 11:02:02 -0800,"Liverpool, NY",Eastern Time (US & Canada)
568846061307084800,positive,0.653,,,Southwest,,FaithGHubbard,,0,@SouthwestAir thank you! DMing now.,,2015-02-20 10:54:04 -0800,"washington, dc",Eastern Time (US & Canada)
568845879307735040,negative,1.0,Cancelled Flight,1.0,Southwest,,mrc0421,,0,@SouthwestAir did you Cancelled Flight ALL flights into BNA today??? #needtogethome,"[33.93454129, -118.40270098]",2015-02-20 10:53:20 -0800,,
568845241526038528,negative,0.6285,Cancelled Flight,0.6285,Southwest,,sdkstl,,0,@SouthwestAir huge problem with someone whose ticket was Cancelled Flighted mid trip. Can you DM?,,2015-02-20 10:50:48 -0800,"University City, MO",
568845012777111552,negative,1.0,Late Flight,1.0,Southwest,,Mackenzie_RT,,0,@SouthwestAir flights from sunny SFO delayed for hours and others Cancelled Flightled left and right with little updates. Any help @SouthwestAir?,,2015-02-20 10:49:54 -0800,SF by way of NY and UNC. ,Quito
568844412970770433,negative,1.0,Customer Service Issue,0.6768,Southwest,,JeffLGonzales,,0,"@SouthwestAir Please explain to reps, ignoring a technical issue and passing the buck is not a good business model. Lucky limited to 140",,2015-02-20 10:47:31 -0800,"Austin, TX",Central Time (US & Canada)
568843439107919872,negative,1.0,Flight Booking Problems,1.0,Southwest,,pkneis0414,,0,"@SouthwestAir understood. Just frustrating, you buy early bird check on the day they go on sale at 6:30am and get mid 'b'. Feel ripped off.",,2015-02-20 10:43:39 -0800,,
568842944024875008,neutral,0.6452,,0.0,Southwest,,_Aphmau_,,1,"@SouthwestAir So that's what happens when your power level goes over 9,000... feet in the air.",,2015-02-20 10:41:41 -0800,,Eastern Time (US & Canada)
568841522663329793,neutral,0.6476,,,Southwest,,capgaznews,,0,@SouthwestAir's CEO Kelly draws record crowd to @BWI_Airport Business Partnership breakfast http://t.co/CVba4olcBl http://t.co/wTa5pX70A5,,2015-02-20 10:36:02 -0800,"Annapolis, MD USA",Eastern Time (US & Canada)
568841522646552576,neutral,0.6294,,,Southwest,,MDGazette,,0,@SouthwestAir's CEO Kelly draws record crowd to @BWI_Airport Business Partnership breakfast http://t.co/hrvuKtpvn1 http://t.co/MY3dnVBZAZ,,2015-02-20 10:36:02 -0800,Glen Burnie,Quito
568840247657820160,negative,0.6822,Can't Tell,0.6822,Southwest,,fwmperkins,,0,@SouthwestAir Please start charging for carryon luggage. #CarryOnBagsSlowEverybodyDown,,2015-02-20 10:30:58 -0800,"Zephyrhills, Florida",Eastern Time (US & Canada)
568839199773732864,positive,0.6832,,,Southwest,,laurafall,,0,@SouthwestAir SEA to DEN. South Sound Volleyball team on its way! http://t.co/tN5cXCld6M,,2015-02-20 10:26:48 -0800,,Pacific Time (US & Canada)
568838781907935233,neutral,1.0,,,Southwest,,jscherms,,0,.@SouthwestAir I will if you can see about moving up my Brother in laws graduation to the 6th.  Thanks.,,2015-02-20 10:25:08 -0800,,Eastern Time (US & Canada)
568836930550534145,neutral,1.0,,,Southwest,,MehtaGoesMeta,,0,@SouthwestAir will do. Thank you.,,2015-02-20 10:17:47 -0800,"Astoria, New York",Eastern Time (US & Canada)
568836616166313984,neutral,1.0,,,Southwest,,patrickisarobot,,0,"@SouthwestAir If there are any Imagine Dragons tickets left for tomorrow at
@VelourLive here in Utah I would love to go I am available! :)",,2015-02-20 10:16:32 -0800,In my mind,Mountain Time (US & Canada)
568836477099995137,neutral,0.6759,,,Southwest,,mr_deals805,,0,@SouthwestAir so the fares I see for flights in fall are the ABSOULUTELY LOWEST they will be?,,2015-02-20 10:15:59 -0800,,Arizona
568834328937009152,negative,0.6527,Can't Tell,0.336,Southwest,,mwbhere,,0,"@SouthwestAir No no no. SWA low fares and on-time service is great! But manufactured quirkiness? Mmm, not so much. Signed, -CaptiveAudience",,2015-02-20 10:07:27 -0800,( Maryland | North Carolina ),Atlantic Time (Canada)
568833691306369025,negative,0.6459,Can't Tell,0.32299999999999995,Southwest,,wclsc59,,0,@SouthwestAir will you please start offering services out of @triflight and @AshevilleAir to other airports.. Have to drive 3-4 hrs to use u,,2015-02-20 10:04:55 -0800,johnson city tn,
568833608460283904,negative,1.0,Bad Flight,0.6593,Southwest,,AplSosy,,0,@SouthwestAir Flying now from JAX to DEN and I paid $8 for wifi that barely is functional.  Couldn't do work if I wanted to.  Never again.,,2015-02-20 10:04:35 -0800,"denver, co",Mountain Time (US & Canada)
568832907525152769,negative,1.0,Customer Service Issue,0.6735,Southwest,,noli528,,0,@SouthwestAir Flight to Nashville was Cancelled Flightled. How do we another flight? I've been trying to call &amp; cannot get a human,,2015-02-20 10:01:48 -0800,"Nashville, TN",Central Time (US & Canada)
568831166976884736,negative,1.0,Late Flight,1.0,Southwest,,patsy_cruse,,0,@SouthwestAir delay is understandable but look at the time of the the flight and boarding time. Weird!,,2015-02-20 09:54:53 -0800,,Central Time (US & Canada)
568830255282040832,neutral,1.0,,,Southwest,,leavenodoubt131,,0,@SouthwestAir  I will dm you now,,2015-02-20 09:51:15 -0800,,Tijuana
568829994786426881,positive,0.6631,,,Southwest,,msizzymarie,,0,@SouthwestAir already booked my tickets for August 20th-30th!  Can't wait for my vacation!,,2015-02-20 09:50:13 -0800,New Mexico,Mountain Time (US & Canada)
568829852721106944,negative,1.0,Bad Flight,0.6342,Southwest,,pkneis0414,,0,@SouthwestAir very frustrated. Bought early bird at 6:30am on day tickets were released and got mid-B ticket. Spend $50 for nothing,,2015-02-20 09:49:39 -0800,,
568829686257623040,neutral,0.6555,,,Southwest,,sincitycomedy,,0,@SouthwestAir is that @MurraySawChuck,,2015-02-20 09:49:00 -0800,"Las Vegas, NV",Pacific Time (US & Canada)
568829652233428992,neutral,1.0,,,Southwest,,bluefig,,0,@SouthwestAir Maybe it is just a machine...,,2015-02-20 09:48:52 -0800,"camas, wa",Alaska
568829494556897280,negative,1.0,Late Flight,0.3474,Southwest,,bluefig,,0,"@SouthwestAir so, when your plane doesn't work the luxuries I paid for go away but you keep my money? I need that biz model.",,2015-02-20 09:48:14 -0800,"camas, wa",Alaska
568829196962828289,negative,1.0,Customer Service Issue,0.631,Southwest,,Megs701,,0,@SouthwestAir you will extend if I call the day it expires.why can't it just be extended now?#mightmismybrosgraduation,,2015-02-20 09:47:03 -0800,,
568828959879790592,negative,0.6957,Can't Tell,0.6957,Southwest,,Iluvfastracks,,0,"@SouthwestAir y airline I fly with, but haven't seen anything like this yet!",,2015-02-20 09:46:07 -0800,Pocono Raceway,Mazatlan
568828574641328128,positive,1.0,,,Southwest,,cbtatenstl,,1,@SouthwestAir that's awesome! Love flying SWA!,,2015-02-20 09:44:35 -0800,"St. Louis, MO",Central Time (US & Canada)
568828335922356224,positive,0.6742,,0.0,Southwest,,I_LuvMy_3Girls,,0,@SouthwestAir That guy was the flight attendant on my last flight… he was hilarious! ☺,,2015-02-20 09:43:38 -0800,South ~O-H-I-O~ Side,Eastern Time (US & Canada)
568828267660054528,positive,1.0,,,Southwest,,ljordan,,0,@SouthwestAir thanks for the info and the quick response!,,2015-02-20 09:43:21 -0800,"Austin, TX",Central Time (US & Canada)
568827958527275008,positive,1.0,,,Southwest,,alycam,,0,@SouthwestAir shhhh i don't want something else to steal our deal😉,,2015-02-20 09:42:08 -0800,Kansas City,Central Time (US & Canada)
568826365878730753,negative,1.0,Cancelled Flight,1.0,Southwest,,danieljsu,,0,@SouthwestAir Cancelled Flighting flights 45 minutes before takeoff &amp; sitting for 45 min on the runway of the rescheduled flight #badservice,,2015-02-20 09:35:48 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568825797613645824,neutral,1.0,,,Southwest,,JuliaMooch1,,0,@SouthwestAir how do I go on the scavenger hunt if I'm in Boston?,,2015-02-20 09:33:33 -0800,Boston,Eastern Time (US & Canada)
568825542792720385,neutral,1.0,,,Southwest,,Seattle_D,,0,@SouthwestAir Hi there. We’re flying SWA today. Our son has a peanut allergy. Any way to request the crew not serve peanuts on flight? Thx,,2015-02-20 09:32:32 -0800,Seattle (duh!),Pacific Time (US & Canada)
568823099182985216,positive,0.3612,,0.0,Southwest,,Muirkat_23,,0,@SouthwestAir Deborah helped me💁,,2015-02-20 09:22:49 -0800,,
568823050571026432,positive,1.0,,,Southwest,,jetringer5,,0,@SouthwestAir give this guy a raise....great start to flight from AZ to MKE..,,2015-02-20 09:22:38 -0800,Milwaukee wi,Central Time (US & Canada)
568821349688471552,negative,1.0,Customer Service Issue,1.0,Southwest,,CiaoBambino,,0,@SouthwestAir - 800 is not int'l friendly,,2015-02-20 09:15:52 -0800,Everywhere,Pacific Time (US & Canada)
568821268239089664,neutral,0.6664,,,Southwest,,saMykel,,0,"@SouthwestAir ha, ha not a make or break for me either way!",,2015-02-20 09:15:33 -0800,"Phoenix, Arizona",Central Time (US & Canada)
568820729879367680,negative,1.0,Customer Service Issue,1.0,Southwest,,bodoughty,,0,@SouthwestAir 4-4 in horrible customer service. Empty seats in early flight wantcharge me double to get home early instead the usual Late Flight,,2015-02-20 09:13:24 -0800,,
568818517694402561,negative,1.0,Customer Service Issue,0.6964,Southwest,,Muirkat_23,,0,@SouthwestAir can you answer the phone so I can change my flight plans. Srsly.,"[42.313473, -87.83530047]",2015-02-20 09:04:37 -0800,,
568818427579793409,negative,0.6866,Customer Service Issue,0.6866,Southwest,,Megs701,,0,@SouthwestAir you could be a little more accommodating with extending my flight credit.Whats 10 extra days!#notahappytraveler,,2015-02-20 09:04:15 -0800,,
568818229461721088,neutral,1.0,,,Southwest,,luoyegongfu,,0,@SouthwestAir I would.,,2015-02-20 09:03:28 -0800,"Tempe, AZ & World Wide",Tehran
568813634152849408,negative,1.0,Customer Service Issue,0.6809,Southwest,,CSENOJ,,0,"@SouthwestAir if you are going to be inconsistent enforcing your rules, I'd prefer you not randomly take it out on freq flyers that obey",,2015-02-20 08:45:13 -0800,,
568813302140284928,neutral,1.0,,,Southwest,,JuliaMooch1,,0,@SouthwestAir can you show me some luv?Its 9 degrees and all this snow but Imdetermined to go to #DestinationDragons http://t.co/oXm6cWGaB7,,2015-02-20 08:43:53 -0800,Boston,Eastern Time (US & Canada)
568812233146404864,neutral,0.6833,,0.0,Southwest,,ProShunks,,0,@SouthwestAir sent,,2015-02-20 08:39:39 -0800,,
568811734040862720,negative,1.0,Bad Flight,0.3522,Southwest,,CSENOJ,,0,@SouthwestAir what does relay concerns really mean &amp; how/why do u keep letting people on flights with bags larger than u state are allowabl?,,2015-02-20 08:37:40 -0800,,
568810642523725824,neutral,1.0,,,Southwest,,CiaoBambino,,0,@SouthwestAir what number can we use to all from outside the US? Thx,,2015-02-20 08:33:19 -0800,Everywhere,Pacific Time (US & Canada)
568808340387536896,negative,1.0,Customer Service Issue,0.6507,Southwest,,ohshititsjake,,0,@SouthwestAir how long does it take for points from RR Shopping to post to my account? Got email saying I've earned points but don't see em,,2015-02-20 08:24:10 -0800,San Francisco,Pacific Time (US & Canada)
568808165636214784,neutral,0.7046,,,Southwest,,matthewhirsch,,0,@SouthwestAir Thanks! I know the routes you currently have from Newark. I was just wondering if there was any new ones on the horizon,,2015-02-20 08:23:29 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568807908374286336,positive,1.0,,,Southwest,,itsjessme_,,0,@SouthwestAir oh my gosh! Going to dm you now! Thank you!,,2015-02-20 08:22:27 -0800,,Alaska
568807451249627136,positive,1.0,,,Southwest,,geekstiel,,0,@SouthwestAir THANK YOU SO MUCH YOURE AMAZING IM GOING TO CRY OMG,,2015-02-20 08:20:38 -0800,,Atlantic Time (Canada)
568807206059028481,negative,0.6629999999999999,Late Flight,0.6629999999999999,Southwest,,coltsgal88,,0,@SouthwestAir If you could get me on the 12:15 flight! My 10:10 has been delayed until 1:05.,,2015-02-20 08:19:40 -0800,,
568804291755945984,negative,1.0,Flight Booking Problems,0.6559,Southwest,,parshooter321,,0,"@SouthwestAir couldn't make flight, funds forfeited as a no show!! Was trying to book another flight using those funds, I'm out.","[33.1973379, -96.7573509]",2015-02-20 08:08:05 -0800,,
568803368367366144,neutral,1.0,,,Southwest,,geekstiel,,0,@SouthwestAir I DMed you :),,2015-02-20 08:04:25 -0800,,Atlantic Time (Canada)
568802316893216769,neutral,1.0,,,Southwest,,Dragons_103,,0,@SouthwestAir When is the last chance to win #DestinationDragon ???,,2015-02-20 08:00:14 -0800,,
568802305606361089,negative,1.0,Late Flight,1.0,Southwest,,Vindictive_tK,,0,@SouthwestAir make this delay go away. Maybe upgrade me and Kats seats. We are headed to Columbus.,,2015-02-20 08:00:12 -0800,www.twitch.tv/sovindictive,Eastern Time (US & Canada)
568802232004513792,neutral,1.0,,,Southwest,,stacymichael14,,0,@SouthwestAir  I have a flight 2/22 @930 am from Fort Lauderdale to bwi.. Can I Cancelled Flight that flight ? Flight 3458 trip I'd 314505529,,2015-02-20 07:59:54 -0800,,
568802105005346817,neutral,1.0,,,Southwest,,Dragons_103,,0,@SouthwestAir @geekstiel Do you know when the last chance is?,,2015-02-20 07:59:24 -0800,,
568802037057646594,neutral,1.0,,,Southwest,,_mighty_max_,,0,@SouthwestAir @Vindictive_tK Larry David works for southwest?,,2015-02-20 07:59:08 -0800,"Raleigh, NC",
568801542322548737,neutral,1.0,,,Southwest,,d4nigirl,,0,@SouthwestAir  flying Southwest for the first time to LGA with a layover in Atlanta!,"[26.08232307, -80.16234879]",2015-02-20 07:57:10 -0800,"Douglaston, NY",Atlantic Time (Canada)
568800998929661953,positive,1.0,,,Southwest,,matthewhirsch,,0,@SouthwestAir Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,,2015-02-20 07:55:00 -0800,"Hoboken, NJ",Eastern Time (US & Canada)
568800246433775617,positive,1.0,,,Southwest,,Sinatra1979,,0,@SouthwestAir Thank You. We'll be in touch! #MoveAboutTheCountry,,2015-02-20 07:52:01 -0800,Ohio (by way of Nebraska),Eastern Time (US & Canada)
568800184345468929,negative,1.0,Customer Service Issue,0.6844,Southwest,,billyontherun,,0,@SouthwestAir FJBFSC  all I need is receipt showing the 776.20 charge I have on my Amex not the 656.xx that I keep getting sent,,2015-02-20 07:51:46 -0800,,Eastern Time (US & Canada)
568798426810355712,negative,0.6386,Cancelled Flight,0.3295,Southwest,,DrKenRussell,,0,@SouthwestAir what do I need to do when TSA pre doesn't show for a flight of mine?,,2015-02-20 07:44:47 -0800,,Eastern Time (US & Canada)
568797768162127872,negative,1.0,Customer Service Issue,1.0,Southwest,,billyontherun,,0,@SouthwestAir  getting the run around today with customer service &amp; disconnected customer relations # given twice. Help!!!,,2015-02-20 07:42:10 -0800,,Eastern Time (US & Canada)
568797729876344833,negative,0.6808,Can't Tell,0.3514,Southwest,,lot223,,0,@SouthwestAir have been doing that for hours already,,2015-02-20 07:42:01 -0800,,Central Time (US & Canada)
568795746721513472,positive,1.0,,,Southwest,,Mercer312,,0,@SouthwestAir flight from BWI to ISP ready to go! Thanks for keeping us warm! #FrigidFriday http://t.co/bfPfW6eyKU,,2015-02-20 07:34:08 -0800,"Dallas, TX ",Eastern Time (US & Canada)
568794864533385216,positive,1.0,,,Southwest,,Cindy318,,0,"@SouthwestAir Love, love, love this. Southwest Rocks!! Always!! https://t.co/q8VSfFRd1u",,2015-02-20 07:30:38 -0800,Indiana,Indiana (East)
568793782164062208,neutral,1.0,,,Southwest,,Sinatra1979,,0,@SouthwestAir Who can I contact about requesting a charity donation? #ThankYou,,2015-02-20 07:26:20 -0800,Ohio (by way of Nebraska),Eastern Time (US & Canada)
568791283575201792,positive,1.0,,,Southwest,,Lil_Larso,,0,@SouthwestAir shout out to the flight #4386 crew for taking amazing care of us on our double down flight! #thankyou,,2015-02-20 07:16:24 -0800,"Grand Rapids,MI & Orlando, FL",Pacific Time (US & Canada)
568788357431447552,neutral,0.6601,,,Southwest,,lot223,,0,@SouthwestAir  what is the status on flight#122 STL-AUS?,,2015-02-20 07:04:46 -0800,,Central Time (US & Canada)
568787787815776256,positive,1.0,,,Southwest,,Tinygami,,0,@SouthwestAir please do. Hate having to fly a different airline. You're my fav.,,2015-02-20 07:02:30 -0800,Michigan,Tehran
